CustomerKey,Prefix,FirstName,LastName,BirthDate,MyUnknownColumn,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Phone_number
12756,MR.,ANTONIO,BUTLER,26-06-1975,,S,M,antonio14@learnsector.com,,3,Partial College,Clerical,Y,9385001543
12757,MRS.,SARA,RAMIREZ,20-12-1974,,S,F,sara7@learnsector.com,"$40,000 ",3,Partial College,Clerical,Y,474917478
12758,MRS.,STEPHANIE,RAMIREZ,01-11-1930,,M,F,stephanie22@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,8612536880
12759,MRS.,JADA,SANDERS,14-07-1931,,M,F,jada1@learnsector.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,838675398
12760,MS.,KRISTA,GOMEZ,26-01-1966,,S,F,krista1@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y,5087425301
12761,MS.,ALEXANDRA,RICHARDSON,03-04-1966,,S,F,alexandra13@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y,1117877114
12762,MR.,JONATHAN,SMITH,20-12-1953,,M,M,jonathan60@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,1821169187
12763,MRS.,CHLOE,RUSSELL,02-05-1953,,M,F,chloe85@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,4675246919
12764,MRS.,ALEXANDRA,HARRIS,17-08-1953,,M,F,alexandra77@learnsector.com,"$30,000 ",1,Partial College,Clerical,Y,2084227917
12765,,ROBYN,GILL,20-05-1954,,M,NA,robyn11@learnsector.com,"$20,000 ",2,Partial High School,Manual,N,592209689
12766,MRS.,JORDYN,BRYANT,15-08-1954,,M,F,jordyn17@learnsector.com,"$20,000 ",3,Partial High School,Clerical,N,291459489
12767,MR.,CHRISTOPHER,ROBINSON,11-03-1954,,M,M,christopher18@learnsector.com,"$30,000 ",1,High School,Clerical,Y,6601821179
12768,MR.,JOHNATHAN,CHAPMAN,26-05-1954,,M,M,johnathan3@learnsector.com,"$30,000 ",1,High School,Clerical,Y,4516047115
12769,MR.,THOMAS,ZHANG,21-03-1955,,M,M,thomas26@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,7195631514
12770,MR.,CHARLES,EVANS,23-09-1955,,M,M,charles44@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,1589954318
12771,MRS.,MORGAN,THOMAS,22-10-1955,,M,F,morgan33@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,7391815871
12772,MRS.,ABIGAIL,CLARK,25-04-1955,,M,F,abigail60@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8178094118
12773,MRS.,SAMANTHA,TAYLOR,11-09-1955,,M,F,samantha10@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,511309329
12774,MRS.,KRISTEN,GAO,25-03-1955,,M,F,kristen13@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8809459852
12775,MR.,CONNOR,GRIFFIN,09-08-1955,,M,M,connor15@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,2949973918
12776,MR.,BLAKE,CAMPBELL,18-01-1955,,M,M,blake43@learnsector.com,"$80,000 ",5,Graduate Degree,Skilled Manual,N,199411851
12777,MR.,JOSEPH,ANDERSON,22-05-1956,,M,M,joseph16@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,505502831
12778,MRS.,CONNIE,MORGAN,04-08-1956,,M,F,connie3@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,3319167526
12779,MR.,MASON,ROGERS,08-03-1956,,M,M,mason18@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,7933058127
12780,MR.,JEREMY,RICHARDSON,22-03-1956,,M,M,jeremy39@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8383441453
12781,MRS.,EMMA,JAMES,28-06-1956,,M,F,emma44@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,514686012
12782,MRS.,ELIZABETH,LONG,19-03-1956,,M,F,elizabeth39@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,2468063192
12783,MR.,JEROME,GUTIERREZ,04-08-1956,,M,M,jerome9@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,458410687
12784,MR.,JONATHAN,CAMPBELL,03-07-1956,,M,M,jonathan36@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,1131746687
12785,MR.,JAVIER,ORTEGA,22-03-1956,,M,M,javier15@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,1577364899
12786,MR.,JAMES,YANG,03-03-1956,,M,M,james43@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,3168537346
12787,MRS.,KATELYN,COOK,21-10-1956,,S,F,katelyn20@learnsector.com,"$70,000 ",5,Graduate Degree,Skilled Manual,Y,1588798018
12788,MRS.,AMANDA,NELSON,28-06-1957,,M,F,amanda52@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,279139171
12789,MRS.,JAMIE,ZENG,24-04-1957,,M,F,jamie26@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,2557664612
12790,,BRANDON,KUMAR,10-05-1958,,S,NA,brandon25@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,816821377
12791,MRS.,ANGELICA,FOSTER,27-09-1958,,S,F,angelica15@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,6066418693
12792,MR.,BLAKE,WHITE,21-03-1958,,M,M,blake12@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7906495473
12793,MR.,JESSIE,GUO,17-04-1958,,M,M,jessie22@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,554241475
12794,MRS.,MEGAN,JACKSON,10-08-1959,,S,F,megan15@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,5463112855
12795,MR.,ANTONIO,FOSTER,04-12-1959,,M,M,antonio16@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7689628242
12796,MR.,JASON,ZHANG,03-08-1959,,M,M,jason21@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N,965777820
12797,MR.,PATRICK,HOWARD,23-08-1959,,S,M,patrick16@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,5933174087
12798,MR.,ANDY,GUTIERREZ,14-01-1968,,M,M,andy15@learnsector.com,"$20,000 ",1,Partial College,Manual,Y,723148380
12799,MR.,GEORGE,CHANDRA,15-06-1968,,M,M,george8@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,7714737376
12800,MRS.,LACEY,CHEN,21-03-1968,,M,F,lacey14@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,3533389487
12801,MRS.,MELODY,BROWNING,01-05-1968,,S,F,melody16@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,8708237659
12803,MRS.,HEATHER,LI,18-03-1968,,M,F,heather3@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,5391132637
12804,MRS.,JACLYN,CHANDER,06-04-1968,,S,F,jaclyn39@learnsector.com,"$30,000 ",1,Bachelors,Clerical,N,304438922
12805,MR.,MARVIN,MORENO,13-06-1968,,M,M,marvin7@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,258997688
12806,MR.,RONNIE,ZENG,18-03-1968,,M,M,ronnie19@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,201166711
12807,MS.,NINA,KUMAR,08-04-1968,,S,F,nina8@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,6099808405
12808,MR.,MARC,SCHMIDT,05-11-1968,,M,M,marc24@learnsector.com,"$40,000 ",0,Bachelors,Clerical,Y,2471937983
12809,MRS.,MICHELE,NAVARRO,22-09-1967,,M,F,michele43@learnsector.com,"$20,000 ",1,Partial College,Manual,Y,165437047
12810,MR.,CHASE,STEWART,28-07-1926,,M,M,chase23@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,2447529306
12811,MR.,MARC,SERRANO,20-04-1967,,S,M,marc20@learnsector.com,"$20,000 ",1,Partial College,Manual,N,1317515795
12812,MRS.,BRANDI,SANZ,21-08-1967,,M,F,brandi19@learnsector.com,"$20,000 ",1,High School,Manual,Y,2917249620
12813,MR.,REGINALD,RAMOS,11-08-1967,,M,M,reginald3@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,7925933099
12814,MRS.,CASEY,SHARMA,04-10-1967,,S,F,casey10@learnsector.com,"$30,000 ",1,Bachelors,Clerical,N,9701116215
12815,MRS.,DOMINIQUE,MEHTA,26-06-1967,,M,F,dominique11@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,128763400
12816,MRS.,TAMMY,MEHTA,24-06-1966,,S,F,tammy14@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,73299346
12817,MR.,THEODORE,SUAREZ,02-09-1966,,S,M,theodore20@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,7076656
12818,MR.,CURTIS,SHE,18-02-1966,,M,M,curtis20@learnsector.com,"$20,000 ",1,High School,Manual,Y,1418651760
12819,MR.,NICOLAS,CHANDER,23-04-1966,,S,M,nicolas14@learnsector.com,"$20,000 ",2,High School,Manual,Y,2026954207
12820,MR.,DEREK,TANG,02-09-1966,,S,M,derek4@learnsector.com,"$20,000 ",2,High School,Manual,Y,8491058315
12821,MR.,CESAR,MCDONALD,15-06-1967,,M,M,cesar3@learnsector.com,"$40,000 ",0,Bachelors,Clerical,Y,5469307136
12822,MS.,ALEXANDRA,JAMES,24-05-1967,,M,F,alexandra19@learnsector.com,"$40,000 ",0,Bachelors,Clerical,N,3696748689
12823,MRS.,BETHANY,SHE,17-11-1927,,M,F,bethany4@learnsector.com,"$10,000 ",4,High School,Manual,N,206260733
12824,MR.,KRISTOPHER,SUBRAM,05-06-1966,,S,M,kristopher11@learnsector.com,"$30,000 ",1,Bachelors,Clerical,N,1616688903
12825,MR.,KELVIN,HU,20-01-1966,,M,M,kelvin39@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,5134159147
12826,MR.,CALEB,GONZALEZ,07-07-1965,,S,M,caleb38@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,5637757402
12827,MR.,NICOLAS,RAJE,15-07-1965,,S,M,nicolas12@learnsector.com,"$20,000 ",2,High School,Manual,Y,8326985912
12828,MRS.,CAROL,RUBIO,06-04-1964,,S,F,carol12@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,4024431355
12829,MR.,MICAH,LI,14-07-1964,,S,M,micah13@learnsector.com,"$20,000 ",2,High School,Manual,Y,4994101909
12830,MR.,RUSSELL,RAJE,24-12-1964,,S,M,russell16@learnsector.com,"$20,000 ",3,High School,Manual,Y,8557068698
12831,MRS.,KATHRYN,LAL,16-01-1964,,S,F,kathryn7@learnsector.com,"$20,000 ",3,High School,Manual,Y,3262855959
12832,MR.,DOUGLAS,PRASAD,21-04-1964,,S,M,douglas13@learnsector.com,"$20,000 ",3,High School,Manual,Y,3544388381
12833,MRS.,SHEENA,GOEL,17-01-1964,,S,F,sheena18@learnsector.com,"$20,000 ",3,High School,Manual,Y,2811257933
12834,MRS.,KELSEY,XIE,13-03-1964,,M,F,kelsey2@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,5504202801
12835,MR.,KARL,YUAN,22-09-1963,,S,M,karl7@learnsector.com,"$10,000 ",3,Partial High School,Manual,Y,1552943387
12836,MR.,RODNEY,MUNOZ,03-03-1963,,S,M,rodney3@learnsector.com,"$20,000 ",3,High School,Manual,Y,260956912
12837,MRS.,NICOLE,ANDERSON,27-09-1933,,M,F,nicole10@learnsector.com,"$20,000 ",2,Partial College,Manual,Y,9369155668
12838,MR.,RALPH,BECK,05-11-1966,,M,M,ralph0@learnsector.com,"$40,000 ",0,Bachelors,Professional,Y,5915691199
12839,MS.,DOMINIQUE,FERNANDEZ,18-06-1966,,S,F,dominique13@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,677410938
12840,MRS.,NAOMI,SANZ,08-12-1934,,M,F,naomi20@learnsector.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,1775116494
12841,MRS.,YOLANDA,XIE,24-08-1965,,S,F,yolanda3@learnsector.com,"$30,000 ",2,Partial College,Clerical,Y,9479544829
12842,MR.,KELVIN,BECKER,03-06-1965,,S,M,kelvin17@learnsector.com,"$30,000 ",2,Partial College,Clerical,Y,2033674487
12843,MRS.,SUMMER,SMITH,08-02-1965,,S,F,summer7@learnsector.com,"$30,000 ",2,Partial College,Clerical,Y,2458579752
12844,MR.,GERALD,GONZALEZ,28-03-1965,,M,M,gerald4@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,9655625751
12845,MRS.,ANGELA,TORRES,28-11-1965,,M,F,angela30@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,2322196623
12846,MRS.,BRIDGET,NARA,07-06-1964,,S,F,bridget18@learnsector.com,"$30,000 ",2,Partial College,Clerical,Y,5235795116
12848,MRS.,BRITTNEY,LU,11-02-1964,,M,F,brittney10@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,8789296403
12849,MR.,ADAM,BAKER,26-02-1963,,S,M,adam38@learnsector.com,"$30,000 ",2,Partial College,Clerical,Y,3249068836
12850,MR.,JOHNNY,RAJI,06-06-1977,,S,M,johnny22@learnsector.com,"$20,000 ",0,High School,Manual,N,9768769164
12851,MRS.,BRANDY,SAI,26-09-1979,,S,F,brandy1@learnsector.com,"$20,000 ",4,High School,Manual,Y,5076159106
12852,MRS.,TERESA,CARLSON,02-04-1979,,S,F,teresa19@learnsector.com,"$30,000 ",3,Partial College,Clerical,Y,3578085717
12853,MRS.,EVELYN,MALHOTRA,25-08-1963,,M,F,evelyn5@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,4415226259
12854,MR.,REGINALD,ROMERO,23-05-1963,,M,M,reginald16@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,8933958931
12855,MR.,PHILIP,DIAZ,02-03-1963,,M,M,philip2@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,3912195595
12856,MRS.,ROSA,LIN,04-07-1963,,M,F,rosa8@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,327438109
12857,MR.,RAUL,KUMAR,17-08-1963,,M,M,raul7@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,9396117425
12858,MRS.,ADRIANA,MEHTA,21-04-1962,,S,F,adriana15@learnsector.com,"$30,000 ",1,Partial College,Clerical,Y,7218609128
12859,MRS.,EVELYN,GONZALEZ,17-08-1962,,S,F,evelyn19@learnsector.com,"$30,000 ",1,Partial College,Clerical,Y,70628199
12860,MRS.,JILLIAN,PRASAD,25-03-1962,,M,F,jillian10@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,1474799749
12861,MRS.,ROBYN,JIMENEZ,25-03-1962,,M,F,robyn4@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,2976849136
12862,MRS.,MELINDA,ORTEGA,02-11-1978,,S,F,melinda16@learnsector.com,"$30,000 ",3,Partial College,Clerical,Y,7272894541
12863,MR.,CALEB,ZHANG,25-08-1978,,S,M,caleb20@learnsector.com,"$30,000 ",4,Partial College,Clerical,Y,3836202142
12865,MS.,BRANDY,MARTINEZ,24-03-1976,,M,F,brandy14@learnsector.com,"$20,000 ",0,High School,Manual,N,732338320
12866,MS.,JANELLE,FERNANDEZ,18-06-1975,,S,F,janelle12@learnsector.com,"$10,000 ",0,Partial High School,Manual,Y,951597293
12867,MS.,LAURA,YE,20-07-1975,,S,F,laura16@learnsector.com,"$10,000 ",0,Partial High School,Manual,Y,2003555967
12868,MS.,JULIE,ANAND,13-05-1975,,S,F,julie23@learnsector.com,"$20,000 ",0,High School,Manual,N,7407753053
12869,MS.,ALISHA,TANG,25-03-1976,,M,F,alisha28@learnsector.com,"$20,000 ",0,High School,Manual,N,7918834637
12870,MR.,TYRONE,MUNOZ,19-09-1976,,S,M,tyrone7@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,3644122446
12871,MS.,LEAH,LI,10-06-1976,,S,F,leah2@learnsector.com,"$30,000 ",0,Partial College,Clerical,N,8317161739
12872,MS.,OLIVIA,HUGHES,05-11-1975,,S,F,olivia57@learnsector.com,"$30,000 ",0,Partial College,Clerical,N,5162515137
12873,MS.,MANDAR,SAMANT,18-09-1974,,S,F,mandar2@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,6683621196
12874,MS.,KIRK,NASON,09-05-1974,,S,F,kirk3@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,1972125132
12875,MRS.,BRIANNA,ROSS,15-05-1959,,S,F,brianna50@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,46001426
12876,MR.,BLAKE,ROBINSON,22-07-1959,,M,M,blake18@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,35225719
12877,MR.,ALEXANDER,WILLIAMS,05-05-1959,,M,M,alexander4@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,5849238472
12878,MR.,GILBERT,SUN,14-09-1972,,M,M,gilbert10@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,1092715571
12879,MR.,ELIJAH,NELSON,16-07-1972,,M,M,elijah37@learnsector.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,6207105917
12880,MR.,LUIS,HAYES,09-11-1973,,S,M,luis22@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,97120414
12881,MRS.,ISABELLA,EDWARDS,14-11-1973,,S,F,isabella34@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,3959075274
12882,MR.,EDUARDO,ALLEN,27-03-1973,,M,M,eduardo24@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,3606125888
12883,MRS.,STEPHANIE,BAILEY,11-06-1971,,S,F,stephanie12@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,86747728
12884,MRS.,MEGAN,WILLIAMS,05-12-1971,,S,F,megan5@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,849279366
12885,MR.,JONATHAN,ANDERSON,15-08-1971,,M,M,jonathan62@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,9786187574
12886,MRS.,JOCELYN,LONG,11-03-1971,,S,F,jocelyn10@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,1555385113
12889,MR.,JAMES,ADAMS,27-11-1971,,M,M,james66@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,1963278078
12890,MR.,STEVEN,THORPE,19-07-1971,,M,M,steven8@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,9399557008
12891,MRS.,KAYLEE,KING,16-04-1971,,M,F,kaylee42@learnsector.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7945118393
12892,MR.,BRIAN,PETERSON,04-10-1972,,M,M,brian17@learnsector.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,8229917887
12893,MRS.,BRITTANY,FOSTER,04-04-1972,,M,F,brittany14@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,4162854636
12894,MRS.,NATALIE,WALKER,08-07-1972,,M,F,natalie89@learnsector.com,"$70,000 ",2,Graduate Degree,Professional,Y,3967331002
12895,MRS.,DESTINY,ANDERSON,04-06-1970,,M,F,destiny10@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,2195134749
12896,MRS.,VICTORIA,WOOD,16-07-1970,,M,F,victoria50@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,5078244007
12897,MRS.,ALYSSA,WILSON,01-06-1970,,M,F,alyssa6@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,8016217272
12898,MRS.,MADELINE,CAMPBELL,09-09-1970,,M,F,madeline6@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,9927522091
12899,MRS.,ANA,ROSS,07-11-1970,,M,F,ana4@learnsector.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,1936282872
12900,MR.,CARLOS,WARD,06-05-1970,,M,M,carlos14@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,325923160
12901,MR.,ROBERT,ADAMS,02-12-1969,,M,M,robert57@learnsector.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,5204621109
12902,MRS.,JULIA,STEWART,22-04-1969,,S,F,julia46@learnsector.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,4701799233
12903,MRS.,JOHN,SANDSTONE,10-02-1969,,S,F,john27@learnsector.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,2143272187
12904,MR.,THOMAS,JAI,19-02-1969,,M,M,thomas35@learnsector.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,6838209778
12905,MRS.,ALEXANDRA,SANCHEZ,09-10-1969,,M,F,alexandra2@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,3896455216
12906,MR.,PHILIP,RAMOS,19-08-1971,,M,M,philip16@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,7705769587
12907,MRS.,JULIA,BRYANT,23-11-1971,,M,F,julia84@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,8599497834
12908,MR.,TYLER,CLARK,03-12-1971,,M,M,tyler19@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,113494328
12909,MRS.,KELSEY,SHAN,25-05-1971,,M,F,kelsey10@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,389588502
12910,MR.,ROBERT,BROWN,02-05-1971,,M,M,robert62@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,6124278233
12911,MR.,SEBASTIAN,ROGERS,26-10-1969,,S,M,sebastian18@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,77249881
12912,MRS.,BRIANNA,MORRIS,25-03-1968,,S,F,brianna26@learnsector.com,"$40,000 ",4,High School,Skilled Manual,Y,9617038312
12913,MR.,BENJAMIN,MOORE,23-02-1968,,M,M,benjamin42@learnsector.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,7524444391
12914,MS.,JILL,MILLER,04-11-1967,,S,F,jill4@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,3852748424
12915,MS.,KAITLYN,ALEXANDER,20-03-1967,,S,F,kaitlyn86@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,476263486
12916,MRS.,NATALIE,ROSS,23-05-1970,,M,F,natalie26@learnsector.com,"$60,000 ",1,Graduate Degree,Professional,Y,1524068071
12917,MRS.,VANESSA,RUSSELL,03-02-1970,,M,F,vanessa20@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,2954821394
12918,MRS.,BROOKE,MURPHY,13-02-1970,,M,F,brooke13@learnsector.com,"$80,000 ",2,Graduate Degree,Professional,Y,4884959444
12920,MRS.,KELLY,HENDERSON,13-09-1967,,S,F,kelly9@learnsector.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,7799547605
12921,MR.,WYATT,LEE,07-03-1966,,S,M,wyatt23@learnsector.com,"$60,000 ",3,Bachelors,Skilled Manual,N,6127147387
12923,MR.,FERNANDO,WRIGHT,21-08-1966,,S,M,fernando26@learnsector.com,"$60,000 ",3,Bachelors,Skilled Manual,Y,556362241
12924,MR.,DEVON,CHANDE,10-09-1966,,M,M,devon12@learnsector.com,"$60,000 ",3,Bachelors,Skilled Manual,Y,6296572758
12925,MS.,MACKENZIE,BLUE,13-08-1966,,M,F,mackenzie12@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,6846117614
12926,MRS.,SARA,MURPHY,18-07-1966,,M,F,sara16@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,3087366236
12927,MRS.,SAVANNAH,SANCHEZ,13-06-1966,,M,F,savannah25@learnsector.com,"$70,000 ",4,Graduate Degree,Professional,Y,2899286087
12928,MRS.,CAROL,WRIGHT,11-10-1969,,M,F,carol15@learnsector.com,"$60,000 ",2,Graduate Degree,Professional,Y,3956584344
12929,MRS.,VANESSA,BRYANT,03-05-1969,,M,F,vanessa19@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,1617402344
12930,MRS.,GRACE,HARRIS,16-05-1969,,M,F,grace13@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,2014913557
12931,MRS.,ANN,FERNANDEZ,10-05-1969,,S,F,ann20@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,4961787504
12932,MR.,TYLER,JOHNSON,11-10-1969,,M,M,tyler4@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,Y,3472292971
12933,MR.,JONATHAN,HALL,02-10-1969,,M,M,jonathan52@learnsector.com,"$70,000 ",5,Graduate Degree,Professional,N,7168604745
12934,MR.,JASON,FOSTER,11-12-1969,,S,M,jason13@learnsector.com,"$80,000 ",3,Graduate Degree,Professional,Y,7961189292
12935,MR.,ROBERT,HILL,05-04-1969,,M,M,robert54@learnsector.com,"$80,000 ",3,Graduate Degree,Professional,Y,6584511710
12936,,RENEE,MORENO,27-03-1965,,S,NA,renee6@learnsector.com,"$40,000 ",0,Bachelors,Professional,Y,1001976480
12937,MS.,MEGAN,WILSON,01-04-1965,,S,F,megan10@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,4702507297
12938,MR.,EDWARD,PARKER,02-08-1965,,S,M,edward19@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,6008928794
12939,MR.,EDUARDO,PARKER,04-02-1965,,S,M,eduardo41@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,1702221733
12940,MR.,STEVEN,ROGERS,24-03-1965,,M,M,steven29@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,335749613
12941,MRS.,MARIA,MORGAN,05-10-1965,,S,F,maria6@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,2619075667
12942,MRS.,MORGAN,HARRIS,15-11-1965,,S,F,morgan35@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,8885866760
12943,MR.,CALEB,PEREZ,17-02-1965,,S,M,caleb32@learnsector.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,826457933
12944,MR.,JOSE,JAI,21-07-1965,,M,M,jose26@learnsector.com,"$80,000 ",4,Bachelors,Skilled Manual,Y,2261228343
12945,MS.,JESSICA,BAILEY,24-03-1965,,M,F,jessica9@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,9405997823
12946,MR.,SETH,ALLEN,12-04-1965,,M,M,seth24@learnsector.com,"$60,000 ",0,Graduate Degree,Professional,Y,3514148863
12947,MR.,ISAIAH,SANCHEZ,17-02-1964,,S,M,isaiah17@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,5444379092
12948,MR.,ADAM,KUMAR,10-02-1964,,M,M,adam24@learnsector.com,"$50,000 ",5,Bachelors,Skilled Manual,Y,9121788832
12949,MRS.,MORGAN,RIVERA,19-12-1964,,S,F,morgan55@learnsector.com,"$50,000 ",5,Bachelors,Skilled Manual,Y,5784833162
12950,MRS.,MARY,ADAMS,15-10-1964,,S,F,mary29@learnsector.com,"$50,000 ",5,Bachelors,Skilled Manual,Y,4602259613
12951,MR.,BLAKE,SIMMONS,12-06-1963,,S,M,blake63@learnsector.com,"$40,000 ",0,Bachelors,Professional,N,950616617
12952,MS.,JENNIFER,HUGHES,15-12-1968,,S,F,jennifer85@learnsector.com,"$60,000 ",0,Bachelors,Professional,N,4349899331
